,id,prod_name,winery,wine_type,score,price,flavor1,flavor2,prod_link
983,24159852,Unánime Gran Vino Tinto 2009,Mascota Vineyards,Red wine,4.1,120000,"oak, chocolate, tobacco",0,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2009&price_id=24159852
984,24159853,Unánime Gran Vino Tinto 2010,Mascota Vineyards,Red wine,4.1,120000,"oak, chocolate, tobacco",0,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2010&price_id=24159853
985,24159854,Unánime Gran Vino Tinto 2011,Mascota Vineyards,Red wine,4.1,120000,"oak, chocolate, tobacco",0,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2011&price_id=24159854
986,24159855,Unánime Gran Vino Tinto 2012,Mascota Vineyards,Red wine,4.0,120000,"oak, chocolate, tobacco",0,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2012&price_id=24159855
987,24159856,Unánime Gran Vino Tinto 2013,Mascota Vineyards,Red wine,4.1,120000,"oak, chocolate, tobacco",0,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2013&price_id=24159856
988,24159857,Unánime Gran Vino Tinto 2014,Mascota Vineyards,Red wine,4.1,120000,"oak, chocolate, tobacco",0,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2014&price_id=24159857
989,24159858,Unánime Gran Vino Tinto 2018,Mascota Vineyards,Red wine,4.1,120000,"oak, chocolate, tobacco",0,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2018&price_id=24159858
990,24159859,Unánime Gran Vino Tinto 2019,Mascota Vineyards,Red wine,4.2,120000,"oak, chocolate, tobacco",0,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2019&price_id=24159859
991,24237291,Évoque Reserve 2016,Tantalus,Red wine,4.1,73914,"tobacco, oak, chocolate",0,https://www.vivino.com/tantalus-waiheke-island-evoque-reserve/w/5011629?year=2016&price_id=24237291
992,24237292,Écluse Reserve 2016,Tantalus,Red wine,4.1,85585,"chocolate, vanilla, oak",0,https://www.vivino.com/tantalus-waiheke-island-ecluse-reserve/w/3740699?year=2016&price_id=24237292
993,24412106,Cachette Reserve 2019,Tantalus,White wine,4.2,81695,"oak, butter, vanilla",0,https://www.vivino.com/tantalus-waiheke-island-cachette-reserve/w/5175235?year=2019&price_id=24412106
994,24412108,Reserve Chardonnay 2018,Passage Rock,White wine,4.1,38898,"oak, butter, vanilla",0,https://www.vivino.com/passage-rock-reserve-chardonnay/w/4110839?year=2018&price_id=24412108
995,24412112,Reserve Syrah 2019,Passage Rock,Red wine,4.1,50570,"plum, black fruit, blac...",0,https://www.vivino.com/passage-rock-reserve-syrah-waiheke-island/w/1362043?year=2019&price_id=24412112
996,24449298,Chianti Rùfina Riserva 2017,Castello Nipozzano,Red wine,3.9,66014,"oak, vanilla, tobacco",0,https://www.vivino.com/castello-nipozzano-tuscany-chianti-rufina-riserva/w/20983?year=2017&price_id=24449298
997,24449311,Kulta Totto 2018,Man O' War,Red wine,4.2,112819,"plum, black olive, blac...",0,https://www.vivino.com/man-o-war-kulta-totto/w/7373509?year=2018&price_id=24449311
998,24459460,Poggio Teo Chianti Classico 2013,Valiano,Red wine,3.7,44549,,0,https://www.vivino.com/valiano-poggio-teo-chianti-classico/w/1161447?year=2013&price_id=24459460
999,24485777,Napa Valley Cabernet Sauvignon 2016,Louis M. Martini,Red wine,4.2,89099,,0,https://www.vivino.com/louis-m-martini-st-helena-napa-valley-cabernet-sauvignon/w/83357?year=2016&price_id=24485777
1000,24485784,Napa Valley Cabernet Sauvignon 2014,Louis M. Martini,Red wine,4.1,89099,"oak, vanilla, tobacco",0,https://www.vivino.com/louis-m-martini-st-helena-napa-valley-cabernet-sauvignon/w/83357?year=2014&price_id=24485784
1001,24499682,Spätburgunder Classic 2018,Burggarten,Red wine,3.8,51839,,0,https://www.vivino.com/burggarten-spatburgunder-classic/w/1849878?year=2018&price_id=24499682
1002,24499684,Lepus 2016,Franz Haas,White wine,3.8,46574,,0,https://www.vivino.com/franz-haas-lepus/w/3147014?year=2016&price_id=24499684
1003,24530116,Rosso Veneto 2007,Gran Passione,Red wine,4.0,80000,"oak, vanilla, chocolate",0,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2007&price_id=24530116
1004,24530118,Rosso Veneto 2009,Gran Passione,Red wine,3.8,80000,,0,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2009&price_id=24530118
1005,24530119,Rosso Veneto 2010,Gran Passione,Red wine,4.0,80000,"oak, vanilla, chocolate",0,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2010&price_id=24530119
1006,24530120,Rosso Veneto 2011,Gran Passione,Red wine,4.0,80000,"oak, vanilla, chocolate",0,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2011&price_id=24530120
1007,24530121,Rosso Veneto 2012,Gran Passione,Red wine,3.9,80000,"oak, vanilla, chocolate",0,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2012&price_id=24530121
1008,24530122,Rosso Veneto 2013,Gran Passione,Red wine,3.9,80000,"oak, vanilla, chocolate",0,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2013&price_id=24530122
1009,24530124,Rosso Veneto 2015,Gran Passione,Red wine,4.0,80000,"oak, vanilla, chocolate",0,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2015&price_id=24530124
1010,24530125,Rosso Veneto 2017,Gran Passione,Red wine,4.0,80000,"oak, vanilla, chocolate",0,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2017&price_id=24530125
1011,24530129,Expression Bordeaux 2017,Château La Caderie,Red wine,3.9,30000,,0,https://www.vivino.com/chateau-la-caderie-expression-bordeaux/w/1219987?year=2017&price_id=24530129
1012,24530152,Graacher Himmelreich Riesling Alte Reben GG 2015,Dr. Loosen,White wine,4.1,110000,"minerals, honey, slate",0,https://www.vivino.com/dr-loosen-graacher-himmelreich-riesling-alte-reben-gg/w/6397062?year=2015&price_id=24530152
1013,24530153,Graacher Himmelreich Riesling Alte Reben GG 2016,Dr. Loosen,White wine,3.9,110000,,0,https://www.vivino.com/dr-loosen-graacher-himmelreich-riesling-alte-reben-gg/w/6397062?year=2016&price_id=24530153
1014,24530154,Graacher Himmelreich Riesling Alte Reben GG 2017,Dr. Loosen,White wine,4.1,110000,"minerals, honey, slate",0,https://www.vivino.com/dr-loosen-graacher-himmelreich-riesling-alte-reben-gg/w/6397062?year=2017&price_id=24530154
1015,24530155,Graacher Himmelreich Riesling Alte Reben GG 2018,Dr. Loosen,White wine,4.3,110000,,0,https://www.vivino.com/dr-loosen-graacher-himmelreich-riesling-alte-reben-gg/w/6397062?year=2018&price_id=24530155
1016,24530156,Graacher Himmelreich Riesling Alte Reben GG 2019,Dr. Loosen,White wine,4.1,110000,"minerals, honey, slate",0,https://www.vivino.com/dr-loosen-graacher-himmelreich-riesling-alte-reben-gg/w/6397062?year=2019&price_id=24530156
1017,24530157,Riesling Kabinett Blue Slate 2009,Dr. Loosen,White wine,4.0,70000,"green apple, apple, pea...",0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2009&price_id=24530157
1018,24530158,Riesling Kabinett Blue Slate 2010,Dr. Loosen,White wine,4.0,70000,"green apple, apple, pea...",0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2010&price_id=24530158
1019,24530159,Riesling Kabinett Blue Slate 2011,Dr. Loosen,White wine,3.9,70000,,0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2011&price_id=24530159
1020,24530160,Riesling Kabinett Blue Slate 2012,Dr. Loosen,White wine,4.0,70000,"green apple, apple, pea...",0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2012&price_id=24530160
1021,24530161,Riesling Kabinett Blue Slate 2013,Dr. Loosen,White wine,3.9,70000,"green apple, apple, pea...",0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2013&price_id=24530161
1022,24530162,Riesling Kabinett Blue Slate 2014,Dr. Loosen,White wine,4.0,70000,"green apple, apple, pea...",0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2014&price_id=24530162
1023,24530163,Riesling Kabinett Blue Slate 2015,Dr. Loosen,White wine,3.8,70000,,0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2015&price_id=24530163
1024,24530164,Riesling Kabinett Blue Slate 2016,Dr. Loosen,White wine,4.0,70000,"green apple, apple, pea...",0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2016&price_id=24530164
1025,24530165,Riesling Kabinett Blue Slate 2017,Dr. Loosen,White wine,4.0,70000,"green apple, apple, pea...",0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2017&price_id=24530165
1026,24530166,Riesling Kabinett Blue Slate 2018,Dr. Loosen,White wine,4.0,70000,"green apple, apple, pea...",0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2018&price_id=24530166
1027,24530167,Riesling Kabinett Blue Slate 2019,Dr. Loosen,White wine,3.8,60000,,0,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2019&price_id=24530167
1028,24530170,Riesling Red Slate Dry 2014,Dr. Loosen,White wine,3.8,60000,,0,https://www.vivino.com/dr-loosen-riesling-red-slate-dry/w/1987931?year=2014&price_id=24530170
1029,24530173,Riesling Red Slate Dry 2017,Dr. Loosen,White wine,3.8,60000,,0,https://www.vivino.com/dr-loosen-riesling-red-slate-dry/w/1987931?year=2017&price_id=24530173
1030,24530174,Riesling Red Slate Dry 2018,Dr. Loosen,White wine,3.9,60000,,0,https://www.vivino.com/dr-loosen-riesling-red-slate-dry/w/1987931?year=2018&price_id=24530174
1031,24530175,Riesling Red Slate Dry 2019,Dr. Loosen,White wine,4.0,60000,"minerals, slate, honey",0,https://www.vivino.com/dr-loosen-riesling-red-slate-dry/w/1987931?year=2019&price_id=24530175
1032,24530178,Riesling 2014,Bay of Fires,White wine,4.1,70000,"citrus, lime, lemon",0,https://www.vivino.com/bay-of-fires-riesling/w/93395?year=2014&price_id=24530178
1033,24530179,Riesling 2015,Bay of Fires,White wine,3.9,70000,,0,https://www.vivino.com/bay-of-fires-riesling/w/93395?year=2015&price_id=24530179
1034,24530186,Pinot Noir 2014,Bay of Fires,Red wine,4.0,90000,"cherry, strawberry, ras...",0,https://www.vivino.com/bay-of-fires-pinot-noir/w/93401?year=2014&price_id=24530186
1035,24530187,Pinot Noir 2015,Bay of Fires,Red wine,4.0,90000,"cherry, strawberry, ras...",0,https://www.vivino.com/bay-of-fires-pinot-noir/w/93401?year=2015&price_id=24530187
1036,24530190,Pinot Noir 2018,Bay of Fires,Red wine,4.1,90000,"cherry, strawberry, ras...",0,https://www.vivino.com/bay-of-fires-pinot-noir/w/93401?year=2018&price_id=24530190
1037,24530219,Cabernet Sauvignon 2011,Four Virtues,Red wine,4.1,70000,"oak, vanilla, caramel",0,https://www.vivino.com/four-virtues-cabernet-sauvignon/w/7009714?year=2011&price_id=24530219
1038,24530220,Cabernet Sauvignon 2012,Four Virtues,Red wine,4.1,70000,"oak, vanilla, caramel",0,https://www.vivino.com/four-virtues-cabernet-sauvignon/w/7009714?year=2012&price_id=24530220
1039,24530222,Cabernet Sauvignon 2014,Four Virtues,Red wine,4.1,70000,"oak, vanilla, caramel",0,https://www.vivino.com/four-virtues-cabernet-sauvignon/w/7009714?year=2014&price_id=24530222
1040,24530225,Cabernet Sauvignon 2017,Four Virtues,Red wine,4.1,70000,"oak, vanilla, caramel",0,https://www.vivino.com/four-virtues-cabernet-sauvignon/w/7009714?year=2017&price_id=24530225
1041,24530226,Red Blend 2009,Rhiannon,Red wine,3.9,60000,"oak, vanilla, chocolate",0,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2009&price_id=24530226
1042,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,,0,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
1043,24530230,Red Blend 2013,Rhiannon,Red wine,3.9,60000,,0,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2013&price_id=24530230
1044,24530231,Red Blend 2014,Rhiannon,Red wine,3.8,60000,,0,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2014&price_id=24530231
1045,24530232,Red Blend 2015,Rhiannon,Red wine,3.8,60000,,0,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2015&price_id=24530232
1046,24530233,Red Blend 2016,Rhiannon,Red wine,3.9,60000,"oak, vanilla, chocolate",0,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2016&price_id=24530233
1047,24530238,Chardonnay 2014,Hartford Court,White wine,4.1,120000,"butter, oak, vanilla",0,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2014&price_id=24530238
1048,24530240,Chardonnay 2016,Hartford Court,White wine,4.1,120000,"butter, oak, vanilla",0,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2016&price_id=24530240
1049,24530241,Chardonnay 2017,Hartford Court,White wine,4.1,120000,"butter, oak, vanilla",0,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2017&price_id=24530241
1050,24530242,Chardonnay 2018,Hartford Court,White wine,4.2,120000,,0,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2018&price_id=24530242
1051,24530243,Chardonnay 2019,Hartford Court,White wine,4.2,120000,,0,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2019&price_id=24530243
1052,24530245,Tinto De La Casa Malbec 2015,Matías Riccitelli,Red wine,4.1,70000,"plum, blackberry, blueb...",0,https://www.vivino.com/matias-riccitelli-tinto-de-la-casa-malbec/w/3944881?year=2015&price_id=24530245
1053,24530246,Tinto De La Casa Malbec 2016,Matías Riccitelli,Red wine,3.9,70000,,0,https://www.vivino.com/matias-riccitelli-tinto-de-la-casa-malbec/w/3944881?year=2016&price_id=24530246
1054,24530247,Tinto De La Casa Malbec 2017,Matías Riccitelli,Red wine,4.1,70000,"plum, blackberry, blueb...",0,https://www.vivino.com/matias-riccitelli-tinto-de-la-casa-malbec/w/3944881?year=2017&price_id=24530247
1055,24530248,Tinto De La Casa Malbec 2018,Matías Riccitelli,Red wine,4.2,70000,,0,https://www.vivino.com/matias-riccitelli-tinto-de-la-casa-malbec/w/3944881?year=2018&price_id=24530248
1056,24530249,Tinto De La Casa Malbec 2019,Matías Riccitelli,Red wine,4.2,70000,,0,https://www.vivino.com/matias-riccitelli-tinto-de-la-casa-malbec/w/3944881?year=2019&price_id=24530249
1057,24530251,The Party Malbec 2017,Matías Riccitelli,Red wine,4.1,50000,"cherry, raspberry, stra...",0,https://www.vivino.com/matias-riccitelli-the-party-malbec/w/6913498?year=2017&price_id=24530251
1058,24530252,The Party Malbec 2018,Matías Riccitelli,Red wine,4.2,50000,,0,https://www.vivino.com/matias-riccitelli-the-party-malbec/w/6913498?year=2018&price_id=24530252
1059,24530253,The Party Malbec 2019,Matías Riccitelli,Red wine,4.0,50000,"cherry, raspberry, stra...",0,https://www.vivino.com/matias-riccitelli-the-party-malbec/w/6913498?year=2019&price_id=24530253
1060,24530261,Hey Malbec 2010,Matías Riccitelli,Red wine,3.9,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2010&price_id=24530261
1061,24530262,Hey Malbec 2011,Matías Riccitelli,Red wine,3.9,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2011&price_id=24530262
1062,24530263,Hey Malbec 2012,Matías Riccitelli,Red wine,3.8,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2012&price_id=24530263
1063,24530264,Hey Malbec 2013,Matías Riccitelli,Red wine,3.7,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2013&price_id=24530264
1064,24530265,Hey Malbec 2014,Matías Riccitelli,Red wine,3.7,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2014&price_id=24530265
1065,24530266,Hey Malbec 2015,Matías Riccitelli,Red wine,3.7,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2015&price_id=24530266
1066,24530267,Hey Malbec 2016,Matías Riccitelli,Red wine,3.7,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2016&price_id=24530267
1067,24530268,Hey Malbec 2017,Matías Riccitelli,Red wine,3.7,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2017&price_id=24530268
1068,24530269,Hey Malbec 2018,Matías Riccitelli,Red wine,3.8,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2018&price_id=24530269
1069,24530270,Hey Malbec 2019,Matías Riccitelli,Red wine,3.8,40000,,0,https://www.vivino.com/matias-riccitelli-hey-malbec/w/2674546?year=2019&price_id=24530270
1070,24530276,Reserve Cabernet Sauvignon 2017,Mercer Estates,Red wine,3.9,100000,,0,https://www.vivino.com/mercer-estates-reserve-cabernet-sauvignon/w/1824466?year=2017&price_id=24530276
1071,24530297,The Essence Of Oregon Pinot Noir 2010,A to Z Wineworks,Red wine,3.9,80000,"cherry, strawberry, ras...",0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2010&price_id=24530297
1072,24530298,The Essence Of Oregon Pinot Noir 2011,A to Z Wineworks,Red wine,3.9,80000,"cherry, strawberry, ras...",0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2011&price_id=24530298
1073,24530299,The Essence Of Oregon Pinot Noir 2012,A to Z Wineworks,Red wine,3.9,80000,"cherry, strawberry, ras...",0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2012&price_id=24530299
1074,24530300,The Essence Of Oregon Pinot Noir 2013,A to Z Wineworks,Red wine,3.9,80000,,0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2013&price_id=24530300
1075,24530301,The Essence Of Oregon Pinot Noir 2014,A to Z Wineworks,Red wine,3.8,80000,,0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2014&price_id=24530301
1076,24530302,The Essence Of Oregon Pinot Noir 2015,A to Z Wineworks,Red wine,3.9,80000,,0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2015&price_id=24530302
1077,24530303,The Essence Of Oregon Pinot Noir 2016,A to Z Wineworks,Red wine,3.9,80000,,0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2016&price_id=24530303
1078,24530304,The Essence Of Oregon Pinot Noir 2017,A to Z Wineworks,Red wine,3.8,80000,,0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2017&price_id=24530304
1079,24530305,The Essence Of Oregon Pinot Noir 2018,A to Z Wineworks,Red wine,3.7,80000,,0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2018&price_id=24530305
1080,24530306,The Essence Of Oregon Pinot Noir 2019,A to Z Wineworks,Red wine,3.9,80000,"cherry, strawberry, ras...",0,https://www.vivino.com/a-to-z-wineworks-oregon-the-essence-of-oregon-pinot-noir/w/5267221?year=2019&price_id=24530306
1081,24530308,Pinot Noir 2008,A to Z Wineworks,Red wine,3.8,55000,,0,https://www.vivino.com/a-to-z-wineworks-oregon-pinot-noir/w/8276?year=2008&price_id=24530308
1082,24530334,Pinot Gris 2014,Wild Earth,White wine,3.8,55000,,0,https://www.vivino.com/wild-earth-pinot-gris/w/1124393?year=2014&price_id=24530334
1083,24530335,Pinot Gris 2015,Wild Earth,White wine,3.8,55000,,0,https://www.vivino.com/wild-earth-pinot-gris/w/1124393?year=2015&price_id=24530335
1084,24530336,Pinot Gris 2016,Wild Earth,White wine,3.8,55000,,0,https://www.vivino.com/wild-earth-pinot-gris/w/1124393?year=2016&price_id=24530336
1085,24530337,Pinot Gris 2017,Wild Earth,White wine,3.8,55000,,0,https://www.vivino.com/wild-earth-pinot-gris/w/1124393?year=2017&price_id=24530337
1086,24530338,Pinot Gris 2018,Wild Earth,White wine,3.8,55000,,0,https://www.vivino.com/wild-earth-pinot-gris/w/1124393?year=2018&price_id=24530338
1087,24530353,Côté Floral 2008,Domaine Lafage,White wine,3.9,25000,"peach, pear, green appl...",0,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2008&price_id=24530353
1088,24530354,Côté Floral 2009,Domaine Lafage,White wine,3.9,25000,"peach, pear, green appl...",0,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2009&price_id=24530354
1089,24530355,Côté Floral 2010,Domaine Lafage,White wine,3.9,25000,"peach, pear, green appl...",0,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2010&price_id=24530355
1090,24530356,Côté Floral 2011,Domaine Lafage,White wine,3.9,25000,"peach, pear, green appl...",0,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2011&price_id=24530356
1091,24530357,Côté Floral 2012,Domaine Lafage,White wine,3.8,25000,,0,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2012&price_id=24530357
1092,24530358,Côté Floral 2013,Domaine Lafage,White wine,3.9,25000,,0,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2013&price_id=24530358
1093,24530360,Côté Floral 2015,Domaine Lafage,White wine,3.9,25000,,0,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2015&price_id=24530360
1094,24530362,Côté Floral 2017,Domaine Lafage,White wine,4.0,25000,"peach, pear, green appl...",0,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2017&price_id=24530362
1095,24530363,Côté Floral 2018,Domaine Lafage,White wine,3.8,25000,,0,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2018&price_id=24530363
1096,24530365,Narassa 2014,Domaine Lafage,Red wine,4.0,45000,"blackberry, dark fruit,...",0,https://www.vivino.com/domaine-lafage-narassa/w/4486830?year=2014&price_id=24530365
1097,24530366,Narassa 2015,Domaine Lafage,Red wine,4.1,45000,"blackberry, dark fruit,...",0,https://www.vivino.com/domaine-lafage-narassa/w/4486830?year=2015&price_id=24530366
1098,24530367,Narassa 2016,Domaine Lafage,Red wine,4.1,45000,"blackberry, dark fruit,...",0,https://www.vivino.com/domaine-lafage-narassa/w/4486830?year=2016&price_id=24530367
1099,24530368,Narassa 2017,Domaine Lafage,Red wine,4.0,45000,"blackberry, dark fruit,...",0,https://www.vivino.com/domaine-lafage-narassa/w/4486830?year=2017&price_id=24530368
