,ID,제품명,와이너리,종류,평점,가격,노트,노트2,상세
2969,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
2970,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
2971,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
2972,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
2973,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
2974,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"cherry, red fruit, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
2975,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
2976,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
2977,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
2978,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
2979,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
2980,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
2981,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, vanilla, chocolate",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
2982,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
2983,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
2984,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
2985,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
2986,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
2987,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
2988,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
2989,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
2990,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
2991,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
2992,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
2993,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
2994,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
2995,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
2996,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
2997,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
2998,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
2999,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"cherry, red fruit, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
3000,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
3001,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
3002,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
3003,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
3004,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
3005,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
3006,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, vanilla, chocolate",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
3007,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
3008,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
3009,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
3010,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
3011,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
3012,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
3013,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
3014,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
3015,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
3016,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
3017,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
3018,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
3019,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
3020,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
3021,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
3022,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
3023,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
3024,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"cherry, red fruit, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
3025,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
3026,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
3027,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
3028,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
3029,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
3030,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
3031,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, vanilla, chocolate",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
3032,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
3033,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
3034,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
3035,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
3036,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
3037,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
3038,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
3039,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
3040,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
3041,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
3042,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
3043,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
3044,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
3045,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
3046,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
3047,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
3048,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
3049,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"cherry, red fruit, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
3050,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
3051,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
3052,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
3053,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
3054,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
3055,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
3056,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, vanilla, chocolate",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
3057,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
3058,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
3059,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
3060,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
3061,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
3062,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
3063,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
3064,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
3065,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
3066,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
